Word,PosTag,NamedEntity,PreviousPosTag,PreviousWord,NextPosTag,NextWord
prices,NNS,O,NN,share,VBD,attracted
attracted,VBD,O,NNS,prices,NNS,buyers
buyers,NNS,O,VBD,attracted,.,.
.,.,O,NNS,buyers,None,None
The,DT,O,None,None,NN,market
market,NN,O,DT,The,VBD,had
had,VBD,O,NN,market,PRP$,its
its,PRP$,O,VBD,had,JJ,first
first,JJ,O,PRP$,its,NN,resistance
resistance,NN,O,JJ,first,IN,at
at,IN,O,NN,resistance,CD,"67,000"
"67,000",CD,O,IN,at,IN,if
if,IN,O,CD,"67,000",PRP,it
it,PRP,O,IN,if,VBD,pierced
pierced,VBD,O,PRP,it,CD,"65,000"
"65,000",CD,O,VBD,pierced,",",","
",",",",O,CD,"65,000",PRP,they
they,PRP,O,",",",",VBD,added
added,VBD,O,PRP,they,.,.
.,.,O,VBD,added,None,None
The,DT,O,None,None,NN,session
session,NN,O,DT,The,VBZ,'s
's,VBZ,O,NN,session,RBS,most
most,RBS,O,VBZ,'s,JJ,active
active,JJ,O,RBS,most,NNS,shares
shares,NNS,O,JJ,active,VBD,were
were,VBD,O,NNS,shares,DT,those
those,DT,O,VBD,were,IN,of
of,IN,O,DT,those,NNPS,Isbank
Isbank,NNPS,I-ORG,IN,of,VBD,gained
gained,VBD,O,NNPS,Isbank,CD,300
300,CD,O,VBD,gained,NN,lira
lira,NN,O,CD,300,TO,to
to,TO,O,NN,lira,CD,"8,600"
"8,600",CD,O,TO,to,.,.
.,.,O,CD,"8,600",None,None
Shares,NNS,O,None,None,IN,of
of,IN,O,NNS,Shares,NN,utility
utility,NN,O,IN,of,NNP,Cukurova
Cukurova,NNP,I-ORG,NN,utility,VBD,lost
lost,VBD,O,NNP,Cukurova,CD,"3,000"
"3,000",CD,O,VBD,lost,NN,lira
lira,NN,O,CD,"3,000",TO,to
to,TO,O,NN,lira,CD,"67,000"
"67,000",CD,O,TO,to,.,.
.,.,O,CD,"67,000",None,None
The,DT,O,None,None,JJ,85-share
85-share,JJ,O,DT,The,JJ,industrial
industrial,JJ,O,JJ,85-share,NN,index
index,NN,O,JJ,industrial,VBD,lost
lost,VBD,O,NN,index,CD,0.47
0.47,CD,O,VBD,lost,NN,percent
percent,NN,O,CD,0.47,TO,to
to,TO,O,NN,percent,CD,"70,848.86"
"70,848.86",CD,O,TO,to,CC,and
and,CC,O,CD,"70,848.86",DT,the
the,DT,O,CC,and,JJ,15-share
15-share,JJ,O,DT,the,JJ,financial
financial,JJ,O,JJ,15-share,NN,index
index,NN,O,JJ,financial,VBD,rose
rose,VBD,O,NN,index,IN,by
by,IN,O,VBD,rose,CD,0.55
0.55,CD,O,IN,by,NN,percent
percent,NN,O,CD,0.55,TO,to
to,TO,O,NN,percent,CD,"55,929.89"
"55,929.89",CD,O,TO,to,.,.
.,.,O,CD,"55,929.89",None,None
Of,IN,O,None,None,DT,the
the,DT,O,IN,Of,CD,218
218,CD,O,DT,the,NNS,shares
shares,NNS,O,CD,218,VBN,traded
traded,VBN,O,NNS,shares,",",","
",",",",O,VBN,traded,NNS,gainers
gainers,NNS,O,",",",",VBD,outdid
outdid,VBD,O,NNS,gainers,NNS,losers
losers,NNS,O,VBD,outdid,IN,by
by,IN,O,NNS,losers,CD,100
100,CD,O,IN,by,TO,to
to,TO,O,CD,100,CD,64
64,CD,O,TO,to,CC,and
and,CC,O,CD,64,CD,54
54,CD,O,CC,and,NNS,shares
shares,NNS,O,CD,54,VBD,were
were,VBD,O,NNS,shares,JJ,stable
stable,JJ,O,VBD,were,.,.
.,.,O,JJ,stable,None,None
--,:,O,None,None,NNP,Istanbul
Istanbul,NNP,I-ORG,:,--,NNP,Newsroom
Newsroom,NNP,I-ORG,NNP,Istanbul,",",","
",",",",O,NNP,Newsroom,CD,+90-212-275
+90-212-275,CD,O,",",",",CD,0875
0875,CD,O,CD,+90-212-275,NNP,SA
SA,NNP,O,CD,0875,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
Miss,NNP,I-MISC,None,None,NNP,Universe
Universe,NNP,I-MISC,NNP,Miss,NNS,hides
hides,NNS,O,NNP,Universe,IN,behind
behind,IN,O,NNS,hides,NN,veil
veil,NN,O,IN,behind,IN,of
of,IN,O,NN,veil,NN,silence
silence,NN,O,IN,of,.,.
.,.,O,NN,silence,None,None
Kieran,NNP,I-PER,None,None,NNP,Murray
Murray,NNP,I-PER,NNP,Kieran,None,None
LAS,NNP,I-LOC,None,None,NNPS,CRUCES
CRUCES,NNPS,I-LOC,NNP,LAS,",",","
",",",",O,NNPS,CRUCES,NNP,N.M.
N.M.,NNP,O,",",",",CD,1996-08-22
1996-08-22,CD,O,NNP,N.M.,None,None
Miss,NNP,I-MISC,None,None,NNP,Universe
Universe,NNP,I-MISC,NNP,Miss,",",","
",",",",O,NNP,Universe,NNP,Venezuela
Venezuela,NNP,I-LOC,",",",",POS,'s
's,POS,O,NNP,Venezuela,NNP,Alicia
Alicia,NNP,I-PER,POS,'s,NNP,Machado
Machado,NNP,I-PER,NNP,Alicia,",",","
",",",",O,NNP,Machado,VBD,left
left,VBD,O,",",",",NNP,New
New,NNP,I-LOC,VBD,left,NNP,Mexico
Mexico,NNP,I-LOC,NNP,New,IN,on
on,IN,O,NNP,Mexico,NNP,Thursday
Thursday,NNP,O,IN,on,",",","
",",",",O,NNP,Thursday,VBG,refusing
refusing,VBG,O,",",",",TO,to
to,TO,O,VBG,refusing,VB,answer
answer,VB,O,TO,to,NNS,questions
questions,NNS,O,VB,answer,IN,about
about,IN,O,NNS,questions,PRP$,her
her,PRP$,O,IN,about,NN,weight
weight,NN,O,PRP$,her,CC,or
or,CC,O,NN,weight,VBZ,claims
claims,VBZ,O,CC,or,PRP,she
she,PRP,O,VBZ,claims,VBD,was
was,VBD,O,PRP,she,VBN,told
told,VBN,O,VBD,was,TO,to
to,TO,O,VBN,told,DT,either
either,DT,O,TO,to,VB,go
go,VB,O,DT,either,IN,on
on,IN,O,VB,go,DT,a
a,DT,O,IN,on,NN,crash
crash,NN,O,DT,a,NN,diet
diet,NN,O,NN,crash,CC,or
or,CC,O,NN,diet,VB,give
give,VB,O,CC,or,RP,up
up,RP,O,VB,give,PRP$,her
her,PRP$,O,RP,up,NN,title
title,NN,O,PRP$,her,.,.
.,.,O,NN,title,None,None
Machado,NNP,I-PER,None,None,",",","
",",",",O,NNP,Machado,CD,19
19,CD,O,",",",",",",","
",",",",O,CD,19,VBD,flew
flew,VBD,O,",",",",TO,to
to,TO,O,VBD,flew,NNP,Los
Los,NNP,I-LOC,TO,to,NNP,Angeles
Angeles,NNP,I-LOC,NNP,Los,IN,after
after,IN,O,NNP,Angeles,VBG,slipping
slipping,VBG,O,IN,after,RB,away
away,RB,O,VBG,slipping,IN,from
from,IN,O,RB,away,DT,the
the,DT,O,IN,from,NNP,New
New,NNP,I-LOC,DT,the,NNP,Mexico
Mexico,NNP,I-LOC,NNP,New,NN,desert
desert,NN,O,NNP,Mexico,NN,town
town,NN,O,NN,desert,IN,of
of,IN,O,NN,town,NNP,Las
Las,NNP,I-LOC,IN,of,NNP,Cruces
Cruces,NNP,I-LOC,NNP,Las,",",","
",",",",O,NNP,Cruces,WRB,where
where,WRB,O,",",",",PRP,she
she,PRP,O,WRB,where,VBD,attended
attended,VBD,O,PRP,she,DT,the
the,DT,O,VBD,attended,CD,1996
1996,CD,I-MISC,DT,the,NNP,Miss
Miss,NNP,I-MISC,CD,1996,NNP,Teen
Teen,NNP,I-MISC,NNP,Miss,NNP,USA
USA,NNP,I-MISC,NNP,Teen,NN,pageant
pageant,NN,O,NNP,USA,IN,on
on,IN,O,NN,pageant,NNP,Wednesday
Wednesday,NNP,O,IN,on,.,.
.,.,O,NNP,Wednesday,None,None
While,IN,O,None,None,NNP,Machado
Machado,NNP,I-PER,IN,While,VBD,was
was,VBD,O,NNP,Machado,RB,not
not,RB,O,VBD,was,DT,a
a,DT,O,RB,not,NN,contestant
contestant,NN,O,DT,a,RB,here
here,RB,O,NN,contestant,",",","
",",",",O,RB,here,PRP,she
she,PRP,O,",",",",VBD,came
came,VBD,O,PRP,she,IN,under
under,IN,O,VBD,came,JJ,intense
intense,JJ,O,IN,under,NN,scrutiny
scrutiny,NN,O,JJ,intense,VBG,following
following,VBG,O,NN,scrutiny,NNS,reports
reports,NNS,O,VBG,following,PRP,she
she,PRP,O,NNS,reports,VBD,was
was,VBD,O,PRP,she,VBN,given
given,VBN,O,VBD,was,DT,an
an,DT,O,VBN,given,NN,ultimatum
ultimatum,NN,O,DT,an,IN,by
by,IN,O,NN,ultimatum,NNP,Los
Los,NNP,I-MISC,IN,by,JJ,Angeles-based
Angeles-based,JJ,I-MISC,NNP,Los,NNP,Miss
Miss,NNP,I-ORG,JJ,Angeles-based,NNP,Universe
Universe,NNP,I-ORG,NNP,Miss,NNP,Inc.
Inc.,NNP,I-ORG,NNP,Universe,TO,to
to,TO,O,NNP,Inc.,VB,drop
drop,VB,O,TO,to,CD,27
27,CD,O,VB,drop,NNS,pounds
pounds,NNS,O,CD,27,(,(
(,(,O,NNS,pounds,CD,12
12,CD,O,(,(,NN,kg
kg,NN,O,CD,12,),)
),),O,NN,kg,IN,in
in,IN,O,),),CD,two
two,CD,O,IN,in,NNS,weeks
weeks,NNS,O,CD,two,CC,or
or,CC,O,NNS,weeks,VB,risk
risk,VB,O,CC,or,VBG,losing
losing,VBG,O,VB,risk,PRP$,her
her,PRP$,O,VBG,losing,NN,crown
crown,NN,O,PRP$,her,.,.
.,.,O,NN,crown,None,None
In,IN,O,None,None,NNP,Venezuela
Venezuela,NNP,I-LOC,IN,In,",",","
",",",",O,NNP,Venezuela,PRP$,her
her,PRP$,O,",",",",NN,mother
mother,NN,O,PRP$,her,VBD,told
told,VBD,O,NN,mother,NNP,Reuters
Reuters,NNP,I-ORG,VBD,told,IN,that
that,IN,O,NNP,Reuters,NNP,Machado
Machado,NNP,I-PER,IN,that,VBD,had
had,VBD,O,NNP,Machado,DT,a
a,DT,O,VBD,had,JJ,swollen
swollen,JJ,O,DT,a,NN,face
face,NN,O,JJ,swollen,WRB,when
when,WRB,O,NN,face,PRP,she
she,PRP,O,WRB,when,VBD,left
left,VBD,O,PRP,she,NN,home
home,NN,O,VBD,left,CD,two
two,CD,O,NN,home,NNS,weeks
weeks,NNS,O,CD,two,RB,ago
ago,RB,O,NNS,weeks,IN,because
because,IN,O,RB,ago,PRP,she
she,PRP,O,IN,because,VBD,had
had,VBD,O,PRP,she,PRP$,her
her,PRP$,O,VBD,had,NN,wisdom
wisdom,NN,O,PRP$,her,NNS,teeth
teeth,NNS,O,NN,wisdom,VBD,extracted
extracted,VBD,O,NNS,teeth,.,.
.,.,O,VBD,extracted,None,None
Marta,NNP,I-PER,None,None,NNP,Fajardo
Fajardo,NNP,I-PER,NNP,Marta,VBD,insisted
insisted,VBD,O,NNP,Fajardo,PRP,her
her,PRP,O,VBD,insisted,NN,daughter
daughter,NN,O,PRP,her,",",","
",",",",O,NN,daughter,WP,who
who,WP,O,",",",",VBD,weighed
weighed,VBD,O,WP,who,CD,112
112,CD,O,VBD,weighed,NNS,pounds
pounds,NNS,O,CD,112,(,(
(,(,O,NNS,pounds,CD,51
51,CD,O,(,(,NN,kg
kg,NN,O,CD,51,),)
),),O,NN,kg,WRB,when
when,WRB,O,),),PRP,she
she,PRP,O,WRB,when,VBD,won
won,VBD,O,PRP,she,DT,the
the,DT,O,VBD,won,NNP,Miss
Miss,NNP,I-MISC,DT,the,NNP,Universe
Universe,NNP,I-MISC,NNP,Miss,NN,title
title,NN,O,NNP,Universe,IN,in
in,IN,O,NN,title,NNP,Las
Las,NNP,I-LOC,IN,in,NNP,Vegas
Vegas,NNP,I-LOC,NNP,Las,IN,in
in,IN,O,NNP,Vegas,NNP,May
May,NNP,O,IN,in,",",","
",",",",O,NNP,May,VBD,had
had,VBD,O,",",",",RB,perfectly
perfectly,RB,O,VBD,had,JJ,normal
normal,JJ,O,RB,perfectly,NN,eating
eating,NN,O,JJ,normal,NNS,habits
habits,NNS,O,NN,eating,.,.
.,.,O,NNS,habits,None,None
"""","""",O,None,None,NN,Everybody
Everybody,NN,O,"""","""",VBZ,has
has,VBZ,O,NN,Everybody,PRP$,their
their,PRP$,O,VBZ,has,JJ,own
own,JJ,O,PRP$,their,NN,addiction
addiction,NN,O,JJ,own,TO,to
to,TO,O,NN,addiction,VB,something
something,VB,O,TO,to,CC,or
or,CC,O,VB,something,JJ,other
other,JJ,O,CC,or,CC,but
but,CC,O,JJ,other,PRP,it
it,PRP,O,CC,but,VBZ,'s
's,VBZ,O,PRP,it,RB,not
not,RB,O,VBZ,'s,IN,as
as,IN,O,RB,not,IN,if
if,IN,O,IN,as,PRP,she
she,PRP,O,IN,if,VBZ,eats
eats,VBZ,O,PRP,she,NNS,cakes
cakes,NNS,O,VBZ,eats,IN,like
like,IN,O,NNS,cakes,JJ,crazy
crazy,JJ,O,IN,like,",",","
",",",",O,JJ,crazy,"""",""""
"""","""",O,",",",",PRP,she
she,PRP,O,"""","""",VBD,said
said,VBD,O,PRP,she,.,.
.,.,O,VBD,said,None,None
Organisers,NNS,O,None,None,RB,flatly
flatly,RB,O,NNS,Organisers,VBD,denied
denied,VBD,O,RB,flatly,RB,ever
ever,RB,O,VBD,denied,VBG,threatening
threatening,VBG,O,RB,ever,NNP,Machado
Machado,NNP,I-PER,VBG,threatening,CC,but
but,CC,O,NNP,Machado,RB,immediately
immediately,RB,O,CC,but,VBD,put
put,VBD,O,RB,immediately,PRP,her
her,PRP,O,VBD,put,IN,under
under,IN,O,PRP,her,NNS,wraps
wraps,NNS,O,IN,under,CC,and
and,CC,O,NNS,wraps,VBD,blocked
blocked,VBD,O,CC,and,NN,access
access,NN,O,VBD,blocked,TO,to
to,TO,O,NN,access,PRP,her
her,PRP,O,TO,to,.,.
.,.,O,PRP,her,None,None
Dressed,VBN,O,None,None,IN,in
in,IN,O,VBN,Dressed,DT,a
a,DT,O,IN,in,JJ,black
black,JJ,O,DT,a,JJ,strapless
strapless,JJ,O,JJ,black,NN,evening
evening,NN,O,JJ,strapless,NN,gown
gown,NN,O,NN,evening,IN,at
at,IN,O,NN,gown,NNP,Wednesday
Wednesday,NNP,O,IN,at,POS,'s
's,POS,O,NNP,Wednesday,NN,pageant
pageant,NN,O,POS,'s,",",","
",",",",O,NN,pageant,NNP,Machado
Machado,NNP,I-PER,",",",",VBD,was
was,VBD,O,NNP,Machado,RB,clearly
clearly,RB,O,VBD,was,JJR,heavier
heavier,JJR,O,RB,clearly,IN,than
than,IN,O,JJR,heavier,DT,the
the,DT,O,IN,than,NNS,contestants
contestants,NNS,O,DT,the,CC,but
but,CC,O,NNS,contestants,RB,still
still,RB,O,CC,but,VBN,won
won,VBN,O,RB,still,VB,rave
rave,VB,O,VBN,won,NNS,reviews
reviews,NNS,O,VB,rave,IN,after
after,IN,O,NNS,reviews,PRP$,her
her,PRP$,O,IN,after,JJ,brief
brief,JJ,O,PRP$,her,NN,appearance
appearance,NN,O,JJ,brief,IN,on
on,IN,O,NN,appearance,NN,stage
stage,NN,O,IN,on,.,.
.,.,O,NN,stage,None,None
"""","""",O,None,None,VBP,Are
Are,VBP,O,"""","""",PRP,you
you,PRP,O,VBP,Are,VBG,kidding
kidding,VBG,O,PRP,you,.,?
?,.,O,VBG,kidding,None,None
She,PRP,O,None,None,VBZ,'s
's,VBZ,O,PRP,She,JJ,fantastic
fantastic,JJ,O,VBZ,'s,",",","
",",",",O,JJ,fantastic,"""",""""
"""","""",O,",",",",VBD,said
said,VBD,O,"""","""",NNP,Nikki
Nikki,NNP,I-PER,VBD,said,NNP,Campbell
Campbell,NNP,I-PER,NNP,Nikki,",",","
",",",",O,NNP,Campbell,CD,28
28,CD,O,",",",",",",","
",",",",O,CD,28,WP,who
who,WP,O,",",",",VBD,went
went,VBD,O,WP,who,TO,to
to,TO,O,VBD,went,DT,the
the,DT,O,TO,to,NN,pageant
pageant,NN,O,DT,the,.,.
.,.,O,NN,pageant,"""",""""
"""","""",O,.,.,None,None
She,PRP,O,None,None,VBD,looked
looked,VBD,O,PRP,She,JJ,great
great,JJ,O,VBD,looked,.,.
.,.,O,JJ,great,None,None
Very,RB,O,None,None,JJ,sexy
sexy,JJ,O,RB,Very,.,.
.,.,O,JJ,sexy,"""",""""
"""","""",O,.,.,None,None
Machado,NNP,I-PER,None,None,POS,'s
's,POS,O,NNP,Machado,NNS,publicists
publicists,NNS,O,POS,'s,VBD,said
said,VBD,O,NNS,publicists,IN,on
on,IN,O,VBD,said,NNP,Thursday
Thursday,NNP,O,IN,on,PRP,she
she,PRP,O,NNP,Thursday,VBD,was
was,VBD,O,PRP,she,VBN,scheduled
scheduled,VBN,O,VBD,was,TO,to
to,TO,O,VBN,scheduled,VB,stay
stay,VB,O,TO,to,IN,in
in,IN,O,VB,stay,NNP,Los
Los,NNP,I-LOC,IN,in,NNP,Angeles
Angeles,NNP,I-LOC,NNP,Los,IN,for
for,IN,O,NNP,Angeles,JJ,promotional
promotional,JJ,O,IN,for,NN,work
work,NN,O,JJ,promotional,IN,with
with,IN,O,NN,work,NNS,sponsors
sponsors,NNS,O,IN,with,IN,before
before,IN,O,NNS,sponsors,VBG,returning
returning,VBG,O,IN,before,TO,to
to,TO,O,VBG,returning,NNP,Venezuela
Venezuela,NNP,I-LOC,TO,to,IN,on
on,IN,O,NNP,Venezuela,NNP,Sept
Sept,NNP,O,IN,on,.,.
.,.,O,NNP,Sept,None,None
5,CD,O,None,None,.,.
.,.,O,CD,5,None,None
Beauty,NN,O,None,None,NNS,queens
queens,NNS,O,NN,Beauty,VBP,are
are,VBP,O,NNS,queens,JJ,high-profile
high-profile,JJ,O,VBP,are,NNS,personalities
personalities,NNS,O,JJ,high-profile,IN,in
in,IN,O,NNS,personalities,NNP,Venezuela
Venezuela,NNP,I-LOC,IN,in,CC,and
and,CC,O,NNP,Venezuela,NNP,Machado
Machado,NNP,I-PER,CC,and,POS,'s
's,POS,O,NNP,Machado,VBN,alleged
alleged,VBN,O,POS,'s,NN,weight
weight,NN,O,VBN,alleged,NN,problem
problem,NN,O,NN,weight,VBD,made
made,VBD,O,NN,problem,JJ,front
front,JJ,O,VBD,made,NN,page
page,NN,O,JJ,front,NN,news
news,NN,O,NN,page,DT,this
this,DT,O,NN,news,NN,week
week,NN,O,DT,this,.,.
.,.,O,NN,week,None,None
It,PRP,O,None,None,VBD,was
was,VBD,O,PRP,It,DT,an
an,DT,O,VBD,was,NN,official
official,NN,O,DT,an,IN,of
of,IN,O,NN,official,DT,the
the,DT,O,IN,of,NNP,Miss
Miss,NNP,I-ORG,DT,the,NNP,Venezuela
Venezuela,NNP,I-ORG,NNP,Miss,NNP,Organisation
Organisation,NNP,I-ORG,NNP,Venezuela,WP,who
who,WP,O,NNP,Organisation,RB,first
first,RB,O,WP,who,VBD,said
said,VBD,O,RB,first,NNP,Machado
Machado,NNP,I-PER,VBD,said,VBD,had
had,VBD,O,NNP,Machado,VBN,been
been,VBN,O,VBD,had,VBN,told
told,VBN,O,VBN,been,TO,to
to,TO,O,VBN,told,VB,lose
lose,VB,O,TO,to,NN,weight
weight,NN,O,VB,lose,RB,fast
fast,RB,O,NN,weight,.,.
.,.,O,RB,fast,None,None
People,NNS,O,None,None,RB,close
close,RB,O,NNS,People,TO,to
to,TO,O,RB,close,PRP$,her
her,PRP$,O,TO,to,VBD,said
said,VBD,O,PRP$,her,PRP,she
she,PRP,O,VBD,said,RB,then
then,RB,O,PRP,she,VBD,eased
eased,VBD,O,RB,then,RP,up
up,RP,O,VBD,eased,IN,on
on,IN,O,RP,up,PRP$,her
her,PRP$,O,IN,on,NN,diet
diet,NN,O,PRP$,her,CC,and
and,CC,O,NN,diet,VBD,indulged
indulged,VBD,O,CC,and,PRP$,her
her,PRP$,O,VBD,indulged,NN,passion
passion,NN,O,PRP$,her,IN,for
for,IN,O,NN,passion,NN,pasta
pasta,NN,O,IN,for,CC,and
and,CC,O,NN,pasta,NN,cake
cake,NN,O,CC,and,",",","
",",",",O,NN,cake,CC,but
but,CC,O,",",",",PRP,it
it,PRP,O,CC,but,VBD,was
was,VBD,O,PRP,it,RB,not
not,RB,O,VBD,was,VB,clear
clear,VB,O,RB,not,WRB,how
how,WRB,O,VB,clear,JJ,many
many,JJ,O,WRB,how,NNS,pounds
pounds,NNS,O,JJ,many,PRP,she
she,PRP,O,NNS,pounds,VBD,gained
gained,VBD,O,PRP,she,CC,and
and,CC,O,VBD,gained,JJS,most
most,JJS,O,CC,and,NNS,people
people,NNS,O,JJS,most,WP,who
who,WP,O,NNS,people,VBD,saw
saw,VBD,O,WP,who,PRP,her
her,PRP,O,VBD,saw,VBD,said
said,VBD,O,PRP,her,PRP,she
she,PRP,O,VBD,said,VBD,was
was,VBD,O,PRP,she,RB,still
still,RB,O,VBD,was,DT,a
a,DT,O,RB,still,JJ,long
long,JJ,O,DT,a,NN,way
way,NN,O,JJ,long,IN,from
from,IN,O,NN,way,VBG,being
being,VBG,O,IN,from,JJ,fat
fat,JJ,O,VBG,being,.,.
.,.,O,JJ,fat,None,None
Martin,NNP,I-PER,None,None,NNP,Brooks
Brooks,NNP,I-PER,NNP,Martin,",",","
",",",",O,NNP,Brooks,NN,president
president,NN,O,",",",",IN,of
of,IN,O,NN,president,NNP,Miss
Miss,NNP,I-ORG,IN,of,NNP,Universe
Universe,NNP,I-ORG,NNP,Miss,NNP,Inc
Inc,NNP,I-ORG,NNP,Universe,",",","
",",",",O,NNP,Inc,VBD,said
said,VBD,O,",",",",PRP,he
he,PRP,O,VBD,said,VBD,spoke
spoke,VBD,O,PRP,he,IN,with
with,IN,O,VBD,spoke,NNP,Machado
Machado,NNP,I-PER,IN,with,TO,to
to,TO,O,NNP,Machado,VB,assure
assure,VB,O,TO,to,PRP,her
her,PRP,O,VB,assure,IN,that
that,IN,O,PRP,her,NNS,organisers
organisers,NNS,O,IN,that,VBD,were
were,VBD,O,NNS,organisers,RB,not
not,RB,O,VBD,were,VBG,putting
putting,VBG,O,RB,not,NN,pressure
pressure,NN,O,VBG,putting,IN,on
on,IN,O,NN,pressure,PRP,her
her,PRP,O,IN,on,.,.
.,.,O,PRP,her,None,None
"""","""",O,None,None,PRP,She
She,PRP,O,"""","""",VBZ,'s
's,VBZ,O,PRP,She,JJ,fine
fine,JJ,O,VBZ,'s,IN,with
with,IN,O,JJ,fine,PRP,it
it,PRP,O,IN,with,.,.
.,.,O,PRP,it,None,None
She,PRP,O,None,None,VBD,wished
wished,VBD,O,PRP,She,",",","
",",",",O,VBD,wished,IN,as
as,IN,O,",",",",PRP,we
we,PRP,O,IN,as,DT,all
all,DT,O,PRP,we,VBD,did
did,VBD,O,DT,all,",",","
",",",",O,VBD,did,IN,that
that,IN,O,",",",",PRP,it
it,PRP,O,IN,that,VBD,had
had,VBD,O,PRP,it,RB,n't
n't,RB,O,VBD,had,VBN,happened
happened,VBN,O,RB,n't,CC,but
but,CC,O,VBN,happened,PRP,she
she,PRP,O,CC,but,VBZ,'s
's,VBZ,O,PRP,she,RB,spiritually
spiritually,RB,O,VBZ,'s,CC,and
and,CC,O,RB,spiritually,RB,mentally
mentally,RB,O,CC,and,JJ,terrific
terrific,JJ,O,RB,mentally,.,.
.,.,O,JJ,terrific,None,None
There,EX,O,None,None,VBZ,'s
's,VBZ,O,EX,There,DT,no
no,DT,O,VBZ,'s,NN,problem
problem,NN,O,DT,no,RB,whatsoever
whatsoever,RB,O,NN,problem,",",","
",",",",O,RB,whatsoever,"""",""""
"""","""",O,",",",",PRP,he
he,PRP,O,"""","""",VBD,told
told,VBD,O,PRP,he,NNP,Reuters
Reuters,NNP,I-ORG,VBD,told,.,.
.,.,O,NNP,Reuters,None,None
He,PRP,O,None,None,VBD,said
said,VBD,O,PRP,He,DT,the
the,DT,O,VBD,said,NN,lifestyle
lifestyle,NN,O,DT,the,VBN,associated
associated,VBN,O,NN,lifestyle,IN,with
with,IN,O,VBN,associated,VBG,being
being,VBG,O,IN,with,NNP,Miss
Miss,NNP,I-MISC,VBG,being,NNP,Universe
Universe,NNP,I-MISC,NNP,Miss,MD,could
could,MD,O,NNP,Universe,VB,make
make,VB,O,MD,could,JJ,routine
routine,JJ,O,VB,make,NN,exercise
exercise,NN,O,JJ,routine,JJ,difficult
difficult,JJ,O,NN,exercise,.,.
.,.,O,JJ,difficult,None,None
"""","""",O,None,None,DT,The
The,DT,O,"""","""",NN,problem
problem,NN,O,DT,The,VBZ,is
is,VBZ,O,NN,problem,PRP,they
they,PRP,O,VBZ,is,VBP,travel
travel,VBP,O,PRP,they,RB,so
so,RB,O,VBP,travel,RB,much
much,RB,O,RB,so,CC,and
and,CC,O,RB,much,VBP,are
are,VBP,O,CC,and,RB,so
so,RB,O,VBP,are,JJ,busy
busy,JJ,O,RB,so,IN,that
that,IN,O,JJ,busy,DT,the
the,DT,O,IN,that,NN,ability
ability,NN,O,DT,the,TO,to
to,TO,O,NN,ability,VB,have
have,VB,O,TO,to,DT,any
any,DT,O,VB,have,NN,type
type,NN,O,DT,any,IN,of
of,IN,O,NN,type,JJ,regimented
regimented,JJ,O,IN,of,JJ,routine
routine,JJ,O,JJ,regimented,NN,workout
workout,NN,O,JJ,routine,VBZ,does
does,VBZ,O,NN,workout,RB,n't
n't,RB,O,VBZ,does,VB,exist
exist,VB,O,RB,n't,.,.
.,.,O,VB,exist,None,None
I,PRP,O,None,None,VBP,dont
dont,VBP,O,PRP,I,VB,know
know,VB,O,VBP,dont,IN,if
if,IN,O,VB,know,NNP,Alicia
Alicia,NNP,I-PER,IN,if,VBZ,is
is,VBZ,O,NNP,Alicia,VBG,working
working,VBG,O,VBZ,is,RP,out
out,RP,O,VBG,working,.,.
.,.,O,RP,out,None,None
We,PRP,O,None,None,VBP,have
have,VBP,O,PRP,We,RB,n't
n't,RB,O,VBP,have,VBN,talked
talked,VBN,O,RB,n't,IN,about
about,IN,O,VBN,talked,PRP,it
it,PRP,O,IN,about,IN,because
because,IN,O,PRP,it,PRP,it
it,PRP,O,IN,because,VBZ,has
has,VBZ,O,PRP,it,RB,n't
n't,RB,O,VBZ,has,VBN,been
been,VBN,O,RB,n't,DT,an
an,DT,O,VBN,been,NN,issue
issue,NN,O,DT,an,",",","
",",",",O,NN,issue,"""",""""
"""","""",O,",",",",PRP,he
he,PRP,O,"""","""",VBD,said
said,VBD,O,PRP,he,.,.
.,.,O,VBD,said,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
Kevorkian,JJ,I-PER,None,None,VBZ,attends
attends,VBZ,O,JJ,Kevorkian,JJ,third
third,JJ,O,VBZ,attends,NN,suicide
suicide,NN,O,JJ,third,IN,in
in,IN,O,NN,suicide,NN,week
week,NN,O,IN,in,.,.
.,.,O,NN,week,None,None
PONTIAC,NNP,I-LOC,None,None,",",","
",",",",O,NNP,PONTIAC,NNP,Mich
Mich,NNP,I-LOC,",",",",.,.
.,.,O,NNP,Mich,None,None
1996-08-22,CD,O,CD,1996-08-22,None,None
Dr.,NNP,O,None,None,NNP,Jack
Jack,NNP,I-PER,NNP,Dr.,NNP,Kevorkian
Kevorkian,NNP,I-PER,NNP,Jack,VBD,attended
attended,VBD,O,NNP,Kevorkian,PRP$,his
his,PRP$,O,VBD,attended,JJ,third
third,JJ,O,PRP$,his,NN,suicide
suicide,NN,O,JJ,third,IN,in
in,IN,O,NN,suicide,JJR,less
less,JJR,O,IN,in,IN,than
than,IN,O,JJR,less,DT,a
a,DT,O,IN,than,NN,week
week,NN,O,DT,a,IN,on
on,IN,O,NN,week,NNP,Thursday
Thursday,NNP,O,IN,on,",",","
",",",",O,NNP,Thursday,VBG,bringing
